Company_ID,Company_Name,Industry,Region,Year,Publication_Date,Revenue,Profit_Margin,Market_Cap,Growth_Rate,ESG_Score,Environmental_Score,Social_Score,Governance_Score,Carbon_Emissions,Water_Usage,Energy_Consumption,Analyst_Outlook
374,Firm_374,Transportation,Africa,2015,2016-05-12,6364.2,5.0,21189.2,7.14,45.7,46.9,54.7,29.3,7091028.5,375604.6,19429248.7,3
374,Firm_374,Transportation,Africa,2016,2017-05-12,6472.7,4.9,24615.6,1.7,41.0,38.1,59.5,20.5,4307614.5,1407771.2,30975689.6,1
374,Firm_374,Transportation,Africa,2017,2018-05-12,6253.3,8.55,20214.0,-3.39,49.6,47.2,74.6,18.2,3948984.3,334375.3,36310415.9,4
374,Firm_374,Transportation,Africa,2018,2019-05-12,6498.9,7.43,16689.5,3.93,45.1,43.3,71.9,9.5,3723272.0,1348247.0,21216154.7,1
374,Firm_374,Transportation,Africa,2019,2020-05-12,7607.7,7.7,17301.6,17.06,46.8,42.0,71.2,22.3,5271495.7,1074982.2,35152640.2,3
374,Firm_374,Transportation,Africa,2020,2021-05-12,8348.6,3.21,9259.1,9.74,47.1,45.5,63.4,26.5,4649141.3,474871.1,44525722.8,3
374,Firm_374,Transportation,Africa,2021,2022-05-12,8850.6,3.45,16563.3,6.01,49.4,44.4,70.3,30.5,,,,4
374,Firm_374,Transportation,Africa,2022,2023-05-12,8719.5,-0.73,13277.0,-1.48,56.6,55.7,74.7,31.7,4883636.5,553237.4,37183235.4,1
374,Firm_374,Transportation,Africa,2023,2024-05-12,8775.2,2.38,14511.8,0.64,59.7,57.1,83.3,30.9,4910073.6,372277.9,40593893.7,4
374,Firm_374,Transportation,Africa,2024,2025-05-12,7216.7,-0.79,17448.6,-17.76,58.3,62.4,75.4,22.4,2081074.1,454031.9,9274071.1,1
374,Firm_374,Transportation,Africa,2025,2026-05-12,6839.7,6.43,11622.1,-5.22,54.5,54.9,74.7,23.2,3895359.2,310347.5,14470175.2,3
375,Firm_375,Healthcare,Latin America,2012,2013-05-28,575.4,15.94,2484.0,,34.8,38.8,28.8,40.5,30395.7,30803.8,176034.4,2
375,Firm_375,Healthcare,Latin America,2013,2014-05-28,651.7,12.53,2496.2,13.26,30.6,38.4,25.3,32.2,53306.1,20606.9,427405.9,2
375,Firm_375,Healthcare,Latin America,2014,2015-05-28,790.1,17.53,3040.0,21.24,31.0,35.4,24.0,38.0,54631.4,68474.4,400400.2,2
375,Firm_375,Healthcare,Latin America,2015,2016-05-28,1013.4,20.6,2534.4,28.26,31.9,33.3,24.3,42.0,67423.7,82692.6,803213.3,1
375,Firm_375,Healthcare,Latin America,2016,2017-05-28,1155.4,18.48,2212.1,14.01,33.9,31.0,27.2,46.4,82069.4,117151.6,1043266.9,2
375,Firm_375,Healthcare,Latin America,2017,2018-05-28,1290.7,17.28,1485.0,11.71,32.0,26.2,27.8,43.0,,,,4
375,Firm_375,Healthcare,Latin America,2018,2019-05-28,1452.5,15.48,1693.3,12.54,31.9,33.9,17.7,51.6,141128.0,179173.1,600786.4,2
375,Firm_375,Healthcare,Latin America,2019,2020-05-28,1498.8,17.36,1684.1,3.19,33.9,38.5,18.3,53.4,94035.4,74060.4,1159551.6,2
375,Firm_375,Healthcare,Latin America,2020,2021-05-28,1364.2,14.69,1346.3,-8.98,36.0,30.1,27.3,54.0,105485.1,195500.1,2171737.2,4
375,Firm_375,Healthcare,Latin America,2021,2022-05-28,1525.4,15.78,1616.8,11.82,36.8,39.0,32.6,41.2,,,,2
375,Firm_375,Healthcare,Latin America,2022,2023-05-28,1583.6,16.06,1259.7,3.81,39.3,46.0,31.8,45.1,116692.5,72430.5,600949.4,1
375,Firm_375,Healthcare,Latin America,2023,2024-05-28,1535.5,15.27,1600.3,-3.03,38.2,36.7,31.6,49.3,122588.2,249065.6,1060645.4,3
375,Firm_375,Healthcare,Latin America,2024,2025-05-28,1478.7,11.41,1271.7,-3.7,42.2,30.3,36.4,60.7,158169.1,344857.1,3201185.9,5
375,Firm_375,Healthcare,Latin America,2025,2026-05-28,1537.1,12.33,1449.9,3.95,43.1,31.3,42.4,54.0,224400.0,187381.3,3622677.1,2
376,Firm_376,Transportation,Asia,2012,2013-04-29,5633.6,5.19,11802.8,,68.6,56.0,84.8,75.7,4227890.7,210181.6,10146199.2,3
376,Firm_376,Transportation,Asia,2013,2014-04-29,5827.5,3.8,24209.3,3.44,68.9,54.2,86.5,79.4,2207577.4,383427.9,8894765.3,2
376,Firm_376,Transportation,Asia,2014,2015-04-29,6300.3,4.57,23086.0,8.11,69.9,57.9,85.3,76.7,2423741.1,260059.8,17653985.9,2
376,Firm_376,Transportation,Asia,2015,2016-04-29,7853.6,6.24,20675.9,24.65,70.9,58.3,82.1,85.8,2962977.1,280536.5,12194748.1,1
376,Firm_376,Transportation,Asia,2016,2017-04-29,9171.4,6.57,16792.6,16.78,70.7,63.2,79.4,76.3,2610351.2,516134.4,14268611.3,3
376,Firm_376,Transportation,Asia,2017,2018-04-29,9868.4,0.76,16615.5,7.6,72.7,68.9,79.7,71.6,2271785.5,249256.9,13970664.0,3
376,Firm_376,Transportation,Asia,2018,2019-04-29,10606.3,0.22,20692.5,7.48,69.2,57.6,80.3,81.6,3356803.0,475319.0,36053045.2,1
376,Firm_376,Transportation,Asia,2019,2020-04-29,11928.4,0.38,24785.2,12.47,76.2,66.6,88.9,81.4,2314698.5,212019.9,22088178.5,3
376,Firm_376,Transportation,Asia,2020,2021-04-29,12977.4,0.66,12876.4,8.79,78.9,65.2,94.9,89.0,3794335.0,483114.0,12136220.6,3
376,Firm_376,Transportation,Asia,2021,2022-04-29,14857.4,2.5,20297.5,14.49,77.0,58.9,100.0,87.9,6691841.4,588175.0,33635282.9,5
376,Firm_376,Transportation,Asia,2022,2023-04-29,17728.5,2.23,32342.0,19.32,73.4,58.3,89.8,86.3,15143771.9,563690.4,38110387.9,1
376,Firm_376,Transportation,Asia,2023,2024-04-29,21063.3,2.19,25430.9,18.81,81.0,70.4,99.3,80.1,6301897.8,986230.7,35384705.9,1
376,Firm_376,Transportation,Asia,2024,2025-04-29,23940.1,6.3,24830.2,13.66,77.0,68.9,86.4,82.9,10208230.8,1349015.2,23670585.1,2
376,Firm_376,Transportation,Asia,2025,2026-04-29,25395.1,5.23,18744.7,6.08,74.3,69.6,83.7,72.1,5233184.1,687091.6,32916229.2,2
377,Firm_377,Healthcare,Oceania,2012,2013-04-22,292.8,13.79,2312.2,,59.5,47.8,71.7,50.9,6550.3,29723.7,83432.5,5
377,Firm_377,Healthcare,Oceania,2013,2014-04-22,280.8,13.62,3338.7,-4.08,56.5,46.2,62.5,56.2,13823.4,7452.5,134449.7,1
377,Firm_377,Healthcare,Oceania,2014,2015-04-22,278.9,11.33,2834.6,-0.69,54.7,33.4,66.4,55.0,15430.9,22381.6,279175.1,5
377,Firm_377,Healthcare,Oceania,2015,2016-04-22,298.7,13.56,2270.5,7.1,62.0,43.5,78.3,52.9,10078.3,15022.0,98327.4,4
377,Firm_377,Healthcare,Oceania,2016,2017-04-22,310.5,14.13,3426.1,3.95,58.4,48.3,66.4,54.8,12864.1,15513.1,67375.2,3
377,Firm_377,Healthcare,Oceania,2017,2018-04-22,294.6,14.45,3339.1,-5.13,61.1,64.4,69.3,46.1,6937.4,9365.1,51094.5,5
377,Firm_377,Healthcare,Oceania,2018,2019-04-22,278.5,11.22,4333.0,-5.46,63.4,67.4,76.4,40.5,5282.4,9230.7,44447.4,5
377,Firm_377,Healthcare,Oceania,2019,2020-04-22,276.7,15.16,7921.5,-0.65,68.6,68.0,81.9,49.1,3964.7,9798.3,74130.6,4
377,Firm_377,Healthcare,Oceania,2020,2021-04-22,283.6,18.38,6697.8,2.51,63.4,64.3,84.1,31.7,8832.3,5178.3,38016.1,5
377,Firm_377,Healthcare,Oceania,2021,2022-04-22,265.6,18.21,13612.6,-6.37,64.6,62.2,82.7,39.5,4243.3,6930.9,99733.9,3
377,Firm_377,Healthcare,Oceania,2022,2023-04-22,273.0,18.74,12211.6,2.8,64.7,57.8,82.7,43.4,6651.6,16487.4,51065.9,1
377,Firm_377,Healthcare,Oceania,2023,2024-04-22,303.7,18.08,14156.1,11.26,62.9,65.0,74.1,44.3,4397.0,5270.0,92952.5,5
377,Firm_377,Healthcare,Oceania,2024,2025-04-22,359.7,16.1,19687.6,18.44,57.1,54.4,64.0,49.1,12283.8,12723.7,76860.4,3
377,Firm_377,Healthcare,Oceania,2025,2026-04-22,477.9,14.78,25421.3,32.86,63.7,59.5,69.2,58.9,12106.1,21491.0,120658.9,1
378,Firm_378,Manufacturing,North America,2012,2013-04-22,765.0,6.66,2110.0,,45.1,48.8,33.0,52.8,258574.4,188195.2,1532628.6,4
378,Firm_378,Manufacturing,North America,2013,2014-04-22,728.0,4.12,3548.6,-4.84,43.9,41.2,43.1,49.6,297026.6,194288.8,1527417.4,5
378,Firm_378,Manufacturing,North America,2014,2015-04-22,697.8,9.56,4732.4,-4.15,47.5,50.4,39.3,52.3,95454.9,79886.6,967608.0,3
378,Firm_378,Manufacturing,North America,2015,2016-04-22,757.6,6.92,6652.1,8.57,46.6,45.1,44.4,52.1,189972.5,180577.7,3110690.9,3
378,Firm_378,Manufacturing,North America,2016,2017-04-22,911.9,4.87,8000.6,20.37,42.5,36.6,39.6,56.6,470883.7,273573.5,1172686.9,2
378,Firm_378,Manufacturing,North America,2017,2018-04-22,975.0,5.74,8967.4,6.92,45.8,33.2,45.9,68.5,702235.5,534728.4,5122710.3,2
378,Firm_378,Manufacturing,North America,2018,2019-04-22,1202.6,1.9,10938.7,23.35,42.1,37.6,39.7,53.2,576514.6,462213.6,3217459.5,2
378,Firm_378,Manufacturing,North America,2019,2020-04-22,1129.3,2.68,13115.6,-6.1,50.7,47.2,44.5,64.6,441890.7,145131.6,1686597.9,2
378,Firm_378,Manufacturing,North America,2020,2021-04-22,1046.0,0.15,8926.8,-7.37,57.5,60.0,43.1,70.3,264085.7,224427.0,950685.5,3
378,Firm_378,Manufacturing,North America,2021,2022-04-22,1081.1,2.51,8896.9,3.35,52.0,50.1,37.8,72.5,,,,1
378,Firm_378,Manufacturing,North America,2022,2023-04-22,1206.9,-0.1,8045.0,11.64,51.0,56.4,30.1,66.3,149899.2,160907.1,2043655.2,3
378,Firm_378,Manufacturing,North America,2023,2024-04-22,1440.1,5.43,7057.9,19.32,57.1,68.3,28.6,71.2,133870.1,134244.9,1628880.0,1
378,Firm_378,Manufacturing,North America,2024,2025-04-22,1735.2,10.84,5862.6,20.49,53.7,59.2,36.5,64.4,526019.6,270727.7,2491039.5,5
378,Firm_378,Manufacturing,North America,2025,2026-04-22,1898.0,12.44,5382.1,9.38,52.2,56.0,38.1,62.3,757556.9,217053.9,3389045.4,2
379,Firm_379,Energy,North America,2012,2013-05-26,6176.1,14.15,11454.9,,52.7,67.8,33.9,41.3,3820245.8,1141905.1,11040182.3,2
379,Firm_379,Energy,North America,2013,2014-05-26,6808.4,16.16,21052.2,10.24,53.2,72.0,36.3,32.4,1574621.2,1752286.8,12078154.0,3
379,Firm_379,Energy,North America,2014,2015-05-26,7032.3,12.02,18299.4,3.29,56.4,75.6,40.0,34.3,2261089.9,516963.6,8770344.5,4
379,Firm_379,Energy,North America,2015,2016-05-26,7660.6,11.09,20197.2,8.93,60.1,76.8,47.0,39.7,5044787.7,361556.2,8646351.5,4
379,Firm_379,Energy,North America,2016,2017-05-26,9119.1,8.93,29347.0,19.04,61.4,78.3,52.1,37.1,2302121.2,876015.1,13178014.4,4
379,Firm_379,Energy,North America,2017,2018-05-26,10729.9,8.51,31271.3,17.66,60.9,79.5,51.0,33.7,,,,3
379,Firm_379,Energy,North America,2018,2019-05-26,12320.3,10.1,25758.8,14.82,62.2,77.5,58.8,35.2,3567086.3,1796198.5,14515434.7,1
379,Firm_379,Energy,North America,2019,2020-05-26,14713.4,9.91,31314.8,19.42,62.2,74.3,49.4,51.0,4236083.3,1447689.8,12298649.1,2
379,Firm_379,Energy,North America,2020,2021-05-26,16757.4,4.0,14631.4,13.89,62.9,77.2,34.7,62.4,5836622.1,2680182.6,32289534.4,1
379,Firm_379,Energy,North America,2021,2022-05-26,17551.6,6.94,14802.0,4.74,60.8,76.6,30.0,60.1,4155107.0,4330277.0,23327033.8,1
379,Firm_379,Energy,North America,2022,2023-05-26,17387.1,9.04,8204.7,-0.94,54.8,68.8,36.0,45.6,10156299.9,2291231.9,47184160.4,5
379,Firm_379,Energy,North America,2023,2024-05-26,18257.6,9.25,6415.3,5.01,63.6,79.2,41.1,54.8,8954155.6,1408612.2,55430679.8,1
379,Firm_379,Energy,North America,2024,2025-05-26,17609.1,4.34,5521.3,-3.55,64.3,80.0,53.4,43.9,3772227.9,2147515.7,13563847.2,2
379,Firm_379,Energy,North America,2025,2026-05-26,18433.1,9.75,4571.0,4.68,71.0,88.3,54.2,53.2,2676401.6,1305956.3,15345777.4,2
380,Firm_380,Finance,North America,2012,2013-05-18,767.8,19.11,1122.4,,51.6,54.6,57.9,46.6,2578.7,2853.2,48513.1,2
380,Firm_380,Finance,North America,2013,2014-05-18,830.4,22.33,1790.3,8.15,56.7,59.6,61.5,52.7,2592.7,4891.6,24777.4,1
380,Firm_380,Finance,North America,2014,2015-05-18,841.9,20.7,1869.5,1.39,52.8,49.1,66.8,45.8,4778.7,3591.3,50971.1,1
380,Firm_380,Finance,North America,2015,2016-05-18,875.7,18.34,1362.9,4.02,54.8,63.4,68.8,43.0,2256.5,2021.5,35317.5,1
380,Firm_380,Finance,North America,2016,2017-05-18,896.3,22.65,1648.6,2.35,56.4,58.9,74.6,44.5,,,,1
380,Firm_380,Finance,North America,2017,2018-05-18,834.2,12.82,1631.4,-6.93,57.6,80.9,62.9,45.0,1726.8,1642.2,18689.8,4
380,Firm_380,Finance,North America,2018,2019-05-18,759.5,15.11,1323.7,-8.95,60.2,72.6,70.6,49.1,1724.7,1503.6,16576.6,5
380,Firm_380,Finance,North America,2019,2020-05-18,750.0,11.93,2088.6,-1.24,55.6,77.2,63.9,42.0,1390.8,1144.7,23340.1,4
380,Firm_380,Finance,North America,2020,2021-05-18,727.2,18.21,2604.9,-3.05,56.5,68.4,63.3,47.7,2217.8,1570.5,44762.3,5
380,Firm_380,Finance,North America,2021,2022-05-18,830.8,20.02,3637.2,14.24,53.6,63.6,53.8,49.4,3030.1,4347.7,35669.2,2
380,Firm_380,Finance,North America,2022,2023-05-18,793.7,17.31,2192.0,-4.46,59.7,69.3,58.7,56.4,1475.1,2162.6,25762.4,5
380,Firm_380,Finance,North America,2023,2024-05-18,827.6,17.9,2132.4,4.27,55.4,58.4,59.1,52.0,1914.1,2339.8,80544.8,4
381,Firm_381,Manufacturing,North America,2012,2013-05-15,2427.7,7.94,4561.4,,68.0,67.6,63.8,73.8,587859.3,129172.8,1257339.7,1
381,Firm_381,Manufacturing,North America,2013,2014-05-15,2552.2,4.45,3128.4,5.13,65.3,63.8,59.2,75.2,331246.4,411254.9,1065454.9,4
381,Firm_381,Manufacturing,North America,2014,2015-05-15,2087.7,8.49,4492.3,-18.2,65.9,59.9,71.0,70.4,457782.0,328097.5,1198266.0,4
381,Firm_381,Manufacturing,North America,2015,2016-05-15,1952.5,11.36,3514.1,-6.48,72.1,68.9,77.5,71.5,227776.1,112918.5,920325.8,1
381,Firm_381,Manufacturing,North America,2016,2017-05-15,2240.4,8.2,3805.7,14.75,74.0,62.7,81.2,85.5,,,,5
381,Firm_381,Manufacturing,North America,2017,2018-05-15,2802.8,4.65,4584.9,25.1,73.1,65.0,84.1,74.3,330487.5,193958.9,4034602.8,4
381,Firm_381,Manufacturing,North America,2018,2019-05-15,3036.6,7.32,5777.9,8.34,77.5,75.6,81.2,76.5,407682.7,167433.6,1305332.8,2
381,Firm_381,Manufacturing,North America,2019,2020-05-15,3178.0,4.44,5281.2,4.66,74.1,72.0,80.3,70.5,245820.3,187442.4,5385466.6,4
381,Firm_381,Manufacturing,North America,2020,2021-05-15,3645.0,11.02,4441.8,14.69,75.1,77.3,71.5,75.5,413079.7,201373.0,1636178.8,5
381,Firm_381,Manufacturing,North America,2021,2022-05-15,4787.0,11.09,7172.2,31.33,78.3,84.7,74.4,71.4,326668.2,282523.6,1468062.3,5
381,Firm_381,Manufacturing,North America,2022,2023-05-15,5081.3,5.85,9117.9,6.15,79.8,84.3,84.0,66.5,306993.2,103374.0,2562046.9,2
381,Firm_381,Manufacturing,North America,2023,2024-05-15,5284.9,7.33,12140.0,4.01,80.6,80.6,84.3,76.3,471180.1,586377.2,2913865.5,2
381,Firm_381,Manufacturing,North America,2024,2025-05-15,5291.0,7.59,14066.7,0.11,72.6,76.2,71.6,67.3,641196.8,645591.9,3364008.5,1
381,Firm_381,Manufacturing,North America,2025,2026-05-15,4830.6,8.63,15509.5,-8.7,70.4,71.9,67.9,70.6,1008417.6,191035.9,6145593.4,4
382,Firm_382,Finance,Middle East,2012,2013-05-13,938.6,12.76,1283.9,,43.0,16.0,27.8,63.0,,,,4
382,Firm_382,Finance,Middle East,2013,2014-05-13,965.3,15.7,2545.3,2.86,37.2,5.8,26.8,56.1,65223.8,71675.2,353856.9,1
382,Firm_382,Finance,Middle East,2014,2015-05-13,961.8,19.46,2344.2,-0.37,35.3,4.8,28.5,51.5,59228.4,25337.2,724491.2,3
382,Firm_382,Finance,Middle East,2015,2016-05-13,1023.6,24.83,1962.9,6.42,28.4,5.5,23.5,40.4,,,,5
382,Firm_382,Finance,Middle East,2016,2017-05-13,1137.7,19.54,2561.1,11.15,26.6,1.9,26.6,36.5,,,,4
382,Firm_382,Finance,Middle East,2017,2018-05-13,1221.5,20.2,2948.1,7.36,31.9,0.6,21.0,50.9,,,,5
382,Firm_382,Finance,Middle East,2018,2019-05-13,1312.7,16.77,3896.5,7.47,33.0,11.3,23.3,47.5,,,,2
382,Firm_382,Finance,Middle East,2019,2020-05-13,1192.7,16.86,4582.6,-9.14,43.7,14.5,36.4,59.7,59403.5,46130.0,644950.8,2
382,Firm_382,Finance,Middle East,2020,2021-05-13,1143.9,14.04,2325.7,-4.09,39.8,21.1,42.3,45.8,,,,3
382,Firm_382,Finance,Middle East,2021,2022-05-13,1156.5,14.5,3247.8,1.1,40.5,17.3,36.3,52.3,33618.2,48442.0,417176.0,1
382,Firm_382,Finance,Middle East,2022,2023-05-13,1047.1,16.32,2085.3,-9.46,40.1,22.6,40.4,46.9,24996.8,24094.6,473483.9,2
382,Firm_382,Finance,Middle East,2023,2024-05-13,937.6,17.39,1854.0,-10.46,38.9,17.0,50.2,40.8,54188.0,16900.7,438331.6,5
383,Firm_383,Retail,Asia,2012,2013-05-21,8114.2,2.45,13278.0,,50.9,43.1,53.1,56.3,497500.5,314746.3,6778846.7,4
383,Firm_383,Retail,Asia,2013,2014-05-21,7730.2,5.81,18176.5,-4.73,52.6,45.3,56.3,54.5,377135.6,154004.2,2442613.3,1
383,Firm_383,Retail,Asia,2014,2015-05-21,7027.4,6.67,18806.8,-9.09,55.2,55.5,54.9,55.2,,,,3
383,Firm_383,Retail,Asia,2015,2016-05-21,6426.9,6.0,16050.7,-8.54,61.8,61.9,63.7,58.4,,,,3
383,Firm_383,Retail,Asia,2016,2017-05-21,6797.4,7.13,20237.3,5.76,58.3,58.0,55.6,63.5,185378.6,102654.6,1897643.8,1
383,Firm_383,Retail,Asia,2017,2018-05-21,6457.3,6.89,19539.8,-5.0,56.6,60.3,54.8,55.4,224530.7,106440.9,2816795.6,4
383,Firm_383,Retail,Asia,2018,2019-05-21,5459.5,7.37,8576.4,-15.45,57.9,57.2,56.4,61.6,209226.2,55432.0,1619808.3,1
383,Firm_383,Retail,Asia,2019,2020-05-21,5360.1,8.74,6091.9,-1.82,55.3,59.5,50.8,58.3,123187.9,38169.4,2980118.6,4
383,Firm_383,Retail,Asia,2020,2021-05-21,5338.3,8.1,3230.7,-0.41,49.7,56.0,51.7,38.7,227103.2,102602.3,1337061.0,2
384,Firm_384,Technology,Latin America,2012,2013-05-09,4077.3,12.2,31939.8,,62.0,58.5,47.6,84.8,70531.7,49528.3,780326.6,4
384,Firm_384,Technology,Latin America,2013,2014-05-09,4074.1,14.64,35042.4,-0.08,61.4,55.9,53.5,77.6,108957.1,33872.2,3191516.2,4
384,Firm_384,Technology,Latin America,2014,2015-05-09,4337.8,16.89,47838.8,6.47,60.5,62.4,52.1,69.7,61056.7,30256.7,1242250.2,5
384,Firm_384,Technology,Latin America,2015,2016-05-09,5118.7,18.93,63588.7,18.0,61.5,63.3,54.9,68.6,63063.3,27439.8,774548.1,2
384,Firm_384,Technology,Latin America,2016,2017-05-09,5555.9,17.09,64653.7,8.54,64.5,72.2,52.1,73.3,31898.4,36822.7,765707.9,4
384,Firm_384,Technology,Latin America,2017,2018-05-09,6037.9,11.39,59536.0,8.68,66.6,78.0,52.9,73.5,29593.5,28515.6,334769.1,1
384,Firm_384,Technology,Latin America,2018,2019-05-09,7288.3,10.27,39331.7,20.71,66.5,75.8,53.0,75.1,44079.2,38935.6,1400032.2,5
384,Firm_384,Technology,Latin America,2019,2020-05-09,7888.7,12.18,49790.7,8.24,71.2,71.9,61.7,83.2,39846.6,124564.9,838106.4,5
384,Firm_384,Technology,Latin America,2020,2021-05-09,9427.4,14.34,54730.9,19.51,70.4,78.7,54.3,83.5,75111.2,64227.4,2116467.1,3
384,Firm_384,Technology,Latin America,2021,2022-05-09,9340.4,13.08,72284.0,-0.92,76.9,79.9,65.8,88.8,106186.6,73578.3,1472915.8,2
384,Firm_384,Technology,Latin America,2022,2023-05-09,8904.4,12.99,52926.5,-4.67,74.4,77.7,64.4,84.5,29391.2,66181.2,2115492.1,1
384,Firm_384,Technology,Latin America,2023,2024-05-09,9335.6,18.44,48417.6,4.84,70.1,69.0,61.6,82.6,172529.5,80586.3,1515367.6,2
384,Firm_384,Technology,Latin America,2024,2025-05-09,10418.8,13.75,45082.5,11.6,67.4,55.7,66.3,80.5,114569.9,244525.8,3119645.0,2
384,Firm_384,Technology,Latin America,2025,2026-05-09,12394.0,17.45,29855.7,18.96,61.9,52.5,68.3,62.8,349706.5,231144.1,9909394.0,4
385,Firm_385,Consumer Goods,Europe,2012,2013-04-22,568.0,11.9,1352.0,,66.9,77.5,70.2,46.6,11537.2,10393.3,69245.3,1
385,Firm_385,Consumer Goods,Europe,2013,2014-04-22,608.9,9.02,1065.0,7.19,70.8,84.0,72.3,50.1,14327.4,6575.4,121566.2,5
385,Firm_385,Consumer Goods,Europe,2014,2015-04-22,647.7,10.35,1363.8,6.38,70.9,78.6,78.0,48.7,14351.8,9174.6,55253.3,3
385,Firm_385,Consumer Goods,Europe,2015,2016-04-22,556.4,11.95,1242.0,-14.1,72.4,70.1,86.9,52.6,18125.6,15540.7,181463.8,5
385,Firm_385,Consumer Goods,Europe,2016,2017-04-22,534.3,6.87,1984.1,-3.96,66.4,62.2,81.6,47.8,17305.6,14982.3,240291.7,4
385,Firm_385,Consumer Goods,Europe,2017,2018-04-22,503.9,9.5,3417.4,-5.69,61.4,61.4,68.4,50.4,14274.8,15353.7,230602.2,4
385,Firm_385,Consumer Goods,Europe,2018,2019-04-22,456.3,2.71,3405.7,-9.45,60.4,58.3,70.0,47.8,23827.4,10175.2,128119.3,2
385,Firm_385,Consumer Goods,Europe,2019,2020-04-22,391.3,0.72,4381.9,-14.25,60.2,64.6,64.3,47.4,28138.9,17890.5,56234.1,4
385,Firm_385,Consumer Goods,Europe,2020,2021-04-22,359.2,9.55,2682.5,-8.2,62.5,61.9,69.5,52.3,16346.5,9756.0,232030.1,5
385,Firm_385,Consumer Goods,Europe,2021,2022-04-22,360.9,12.34,3403.7,0.47,59.1,61.7,63.5,48.6,15359.0,15672.1,198232.4,3
386,Firm_386,Utilities,Asia,2012,2013-04-05,4522.8,9.0,4768.2,,50.8,56.0,47.9,43.3,2958505.0,6806394.9,23200057.8,1
386,Firm_386,Utilities,Asia,2013,2014-04-05,4406.6,12.57,8315.2,-2.57,47.8,55.7,44.5,35.2,2067442.0,3749958.6,16487262.4,2
386,Firm_386,Utilities,Asia,2014,2015-04-05,4473.3,6.95,4447.8,1.51,49.6,62.1,43.8,30.3,3192966.3,2534365.0,22283904.3,1
386,Firm_386,Utilities,Asia,2015,2016-04-05,4645.4,10.21,4500.1,3.85,50.3,59.1,46.5,36.6,4790063.2,4600874.1,18841752.5,1
387,Firm_387,Finance,North America,2012,2013-05-02,328.5,19.53,762.6,,57.3,60.6,56.7,56.3,700.2,656.6,4058.4,3
387,Firm_387,Finance,North America,2013,2014-05-02,365.5,17.74,1018.8,11.25,51.0,54.9,46.4,52.1,1513.0,1807.3,15668.7,5
387,Firm_387,Finance,North America,2014,2015-05-02,392.7,20.17,1250.8,7.45,49.2,63.3,47.0,44.8,1136.1,813.9,7311.0,4
387,Firm_387,Finance,North America,2015,2016-05-02,455.3,20.18,2074.9,15.92,53.1,62.4,52.1,49.9,1327.0,1072.6,19970.9,3
387,Firm_387,Finance,North America,2016,2017-05-02,514.7,14.63,2133.9,13.05,58.8,71.6,55.2,55.9,1367.3,1544.5,16505.4,1
387,Firm_387,Finance,North America,2017,2018-05-02,511.1,20.66,1902.0,-0.69,59.8,81.7,47.2,58.5,713.0,820.2,6282.9,1
387,Firm_387,Finance,North America,2018,2019-05-02,471.7,19.68,1406.2,-7.72,62.9,74.2,54.1,63.6,842.2,1381.5,11784.0,1
388,Firm_388,Finance,Middle East,2012,2013-05-20,584.3,21.46,2888.2,,47.3,52.5,52.2,42.3,2514.0,3725.3,40395.8,1
388,Firm_388,Finance,Middle East,2013,2014-05-20,606.3,24.67,3841.3,3.77,47.5,57.0,51.1,41.5,3456.8,1893.6,27417.2,1
388,Firm_388,Finance,Middle East,2014,2015-05-20,543.1,24.01,2309.7,-10.42,47.3,66.5,43.1,42.2,1063.2,1856.6,15402.3,2
388,Firm_388,Finance,Middle East,2015,2016-05-20,531.4,24.03,1572.2,-2.17,44.7,59.9,53.4,33.4,,,,3
388,Firm_388,Finance,Middle East,2016,2017-05-20,545.8,22.86,2187.7,2.71,39.1,47.6,54.2,26.7,4128.4,3398.2,63552.6,1
388,Firm_388,Finance,Middle East,2017,2018-05-20,632.7,21.41,2088.3,15.93,35.8,51.2,53.0,19.4,3357.2,7792.4,46363.0,3
388,Firm_388,Finance,Middle East,2018,2019-05-20,795.0,18.28,1599.1,25.66,33.7,48.0,55.7,14.8,10897.6,5527.4,82542.4,2
388,Firm_388,Finance,Middle East,2019,2020-05-20,1005.0,20.3,2395.6,26.41,39.2,51.7,58.5,22.6,3413.5,4951.7,73145.1,1
388,Firm_388,Finance,Middle East,2020,2021-05-20,1276.7,15.18,1861.3,27.04,48.1,55.1,57.4,39.7,7004.0,4960.1,80980.0,5
388,Firm_388,Finance,Middle East,2021,2022-05-20,1452.8,17.43,1975.1,13.79,44.8,57.5,46.0,38.9,6950.9,9787.7,127417.2,4
388,Firm_388,Finance,Middle East,2022,2023-05-20,1599.2,17.86,2576.1,10.08,41.7,50.6,44.7,36.4,12534.6,8644.5,207410.3,2
388,Firm_388,Finance,Middle East,2023,2024-05-20,1708.5,16.98,3051.2,6.83,40.0,56.4,54.1,24.9,11281.2,7164.0,52352.9,1
388,Firm_388,Finance,Middle East,2024,2025-05-20,2079.3,21.05,3618.5,21.7,46.4,62.2,65.8,28.4,2881.4,8714.9,69322.5,5
388,Firm_388,Finance,Middle East,2025,2026-05-20,1957.9,16.33,4269.1,-5.84,47.9,64.6,68.7,28.7,,,,4
389,Firm_389,Healthcare,Oceania,2012,2013-05-07,1983.5,11.73,9995.2,,50.9,50.6,46.0,58.5,95565.0,35090.2,392962.2,3
